fpr,tpr
0,0.0,0.0
1,0.00032475440448161076,0.009759271307742356
2,0.00032475440448161076,0.011060507482108002
3,0.0025168466347324837,0.02992843201040989
4,0.002760412438093692,0.03318152244632401
5,0.002760412438093692,0.03383214053350683
6,0.0038970528537793296,0.039687703318152245
7,0.003978241454899732,0.039687703318152245
8,0.00633271088739141,0.06376057254391672
9,0.006413899488511813,0.06636304489264802
10,0.006495088089632215,0.06636304489264802
11,0.006495088089632215,0.06766428106701367
12,0.006738653892993424,0.06831489915419649
13,0.006738653892993424,0.06961613532856213
14,0.0069822196963546315,0.06961613532856213
15,0.0069822196963546315,0.07091737150292778
16,0.007144596898595437,0.07091737150292778
17,0.00722578549971584,0.07091737150292778
18,0.00722578549971584,0.07286922576447626
19,0.007388162701956645,0.07286922576447626
20,0.007712917106438256,0.07286922576447626
21,0.008200048713160673,0.07482108002602472
22,0.008281237314281075,0.07482108002602472
23,0.008281237314281075,0.07547169811320754
24,0.008443614516521881,0.07547169811320754
25,0.00876836892100349,0.07742355237475602
26,0.010067386538929935,0.0826284970722186
27,0.010392140943411544,0.08392973324658426
28,0.010879272550133962,0.08588158750813273
29,0.011204026954615571,0.08913467794404685
30,0.011285215555735974,0.0904359141184125
31,0.0120159129658196,0.09499024072869226
32,0.0120159129658196,0.09629147690305791
33,0.012097101566940001,0.0988939492517892
34,0.012097101566940001,0.09954456733897202
35,0.01299017617926443,0.10409889394925179
36,0.013152553381505236,0.10474951203643461
37,0.013314930583746042,0.10474951203643461
38,0.013396119184866445,0.10605074821080027
39,0.013477307785986848,0.10605074821080027
40,0.013639684988227653,0.10670136629798309
41,0.01388325079158886,0.10670136629798309
42,0.01388325079158886,0.10735198438516591
43,0.013964439392709263,0.10735198438516591
44,0.014126816594950069,0.10800260247234873
45,0.014208005196070472,0.10800260247234873
46,0.014370382398311277,0.10800260247234873
47,0.014532759600552083,0.10930383864671438
48,0.014857514005033693,0.10930383864671438
49,0.015425834212876513,0.10930383864671438
50,0.015507022813996916,0.10930383864671438
51,0.01566940001623772,0.10930383864671438
52,0.016156531622960137,0.10930383864671438
53,0.016481286027441748,0.10930383864671438
54,0.016724851830802957,0.1099544567338972
55,0.01745554924088658,0.1099544567338972
56,0.01745554924088658,0.11060507482108002
57,0.018267435252090607,0.11581001951854261
58,0.018511001055451816,0.11906310995445674
59,0.01859218965657222,0.11906310995445674
60,0.018835755459933424,0.12426805465191933
61,0.01899813266217423,0.12556929082628496
62,0.02013477307785987,0.1340273259596617
63,0.02045952748234148,0.1372804163955758
64,0.020946659089063895,0.1372804163955758
65,0.0211090362913047,0.1398828887443071
66,0.021839733701388326,0.1424853610930384
67,0.022083299504749535,0.14313597918022122
68,0.02224567670699034,0.14378659726740403
69,0.02232686530811074,0.14508783344176968
70,0.022976374117073962,0.14899154196486664
71,0.023301128521555574,0.14899154196486664
72,0.023544694324916782,0.14964216005204944
73,0.023950637330518797,0.15484710474951205
74,0.0240318259316392,0.15549772283669486
75,0.024194203133880002,0.15549772283669486
76,0.02557440935292685,0.16330513988288875
77,0.026467483965251278,0.16720884840598568
78,0.026711049768612487,0.16916070266753416
79,0.027198181375334904,0.16981132075471697
80,0.027604124380936918,0.17696811971372803
81,0.02833482179102054,0.18022121014964215
82,0.02857838759438175,0.18282368249837344
83,0.028821953397742957,0.18282368249837344
84,0.02914670780222457,0.18282368249837344
85,0.029309085004465375,0.18282368249837344
86,0.029390273605585777,0.18282368249837344
87,0.029390273605585777,0.1841249186727391
88,0.029471462206706177,0.1841249186727391
89,0.029633839408946983,0.1841249186727391
90,0.029796216611187788,0.18542615484710476
91,0.030039782414548997,0.18607677293428757
92,0.0301209710156694,0.18607677293428757
93,0.0301209710156694,0.1873780091086532
94,0.030202159616789803,0.1873780091086532
95,0.030202159616789803,0.18867924528301888
96,0.030364536819030608,0.18867924528301888
97,0.03044572542015101,0.1893298633702017
98,0.03044572542015101,0.18998048145738453
99,0.030526914021271414,0.19258295380611581
100,0.030608102622391817,0.19258295380611581
101,0.030770479824632622,0.19258295380611581
102,0.030770479824632622,0.19323357189329862
103,0.030770479824632622,0.1951854261548471
104,0.031095234229114234,0.1951854261548471
105,0.031095234229114234,0.19583604424202994
106,0.031176422830234637,0.19713728041639558
107,0.031419988633595845,0.1977878985035784
108,0.03166355443695705,0.1977878985035784
109,0.031825931639197856,0.19973975276512687
110,0.03223187464479987,0.2003903708523097
111,0.03231306324592027,0.20104098893949252
112,0.03239425184704067,0.20104098893949252
113,0.03239425184704067,0.20234222511385816
114,0.03255662904928148,0.20234222511385816
115,0.032637817650401885,0.202992843201041
116,0.032637817650401885,0.20429407937540664
117,0.03280019485264269,0.20429407937540664
118,0.03288138345376309,0.20559531554977228
119,0.03288138345376309,0.20624593363695512
120,0.0332061378582447,0.20689655172413793
121,0.03328732645936511,0.20689655172413793
122,0.03344970366160591,0.20689655172413793
123,0.03353089226272631,0.20689655172413793
124,0.03369326946496712,0.20754716981132076
125,0.03369326946496712,0.2088484059856864
126,0.033774458066087525,0.2088484059856864
127,0.033855646667207924,0.20949902407286922
128,0.03401802386944873,0.20949902407286922
129,0.03409921247056913,0.20949902407286922
130,0.03409921247056913,0.21014964216005205
131,0.03450515547617115,0.2114508783344177
132,0.03507347568401396,0.21405335068314899
133,0.035398230088495575,0.21405335068314899
134,0.0362101160996996,0.21535458685751463
135,0.0362101160996996,0.21600520494469747
136,0.03645368190306081,0.2173064411190631
137,0.03677843630754242,0.2173064411190631
138,0.03677843630754242,0.21795705920624595
139,0.036859624908662826,0.21860767729342875
140,0.03702200211090363,0.21860767729342875
141,0.03734675651538524,0.21860767729342875
142,0.03742794511650564,0.2192582953806116
143,0.03750913371762604,0.2192582953806116
144,0.03750913371762604,0.2199089134677944
145,0.03759032231874645,0.2199089134677944
146,0.03759032231874645,0.22055953155497723
147,0.03767151091986685,0.22055953155497723
148,0.03767151091986685,0.22121014964216004
149,0.03799626532434846,0.22121014964216004
150,0.038158642526589265,0.22121014964216004
151,0.03823983112770967,0.22121014964216004
152,0.03823983112770967,0.2225113858165257
153,0.03832101972883007,0.2225113858165257
154,0.03840220832995048,0.22316200390370852
155,0.03856458553219128,0.22316200390370852
156,0.03872696273443209,0.22316200390370852
157,0.03897052853779329,0.22316200390370852
158,0.0390517171389137,0.22316200390370852
159,0.039214094341154505,0.22316200390370852
160,0.039376471543395304,0.22316200390370852
161,0.039376471543395304,0.22381262199089136
162,0.039701225947876916,0.22381262199089136
163,0.039701225947876916,0.22446324007807417
164,0.03978241454899732,0.22446324007807417
165,0.03978241454899732,0.225113858165257
166,0.042055695380368595,0.225113858165257
167,0.042136883981489,0.22641509433962265
168,0.04294876999269302,0.22901756668835394
169,0.04408541040837866,0.23812621990891347
170,0.047414143054315176,0.24918672739102146
171,0.04782008605991719,0.2504879635653871
172,0.04887553787448242,0.25374105400130126
173,0.049037915076723226,0.2550422901756669
174,0.04936266948120484,0.2550422901756669
175,0.04936266948120484,0.2556929082628497
176,0.049443858082325244,0.25634352635003255
177,0.049525046683445643,0.25634352635003255
178,0.049525046683445643,0.25764476252439816
179,0.04960623528456605,0.25764476252439816
180,0.05058049849801088,0.25894599869876384
181,0.05390923114394739,0.2641509433962264
182,0.05390923114394739,0.2654521795705921
183,0.05399041974506779,0.2654521795705921
184,0.054152796947308596,0.2661027976577749
185,0.054233985548429,0.2667534157449577
186,0.0543151741495494,0.2667534157449577
187,0.05545181456523504,0.27000650618087185
188,0.05821222700332873,0.27391021470396876
189,0.05829341560444914,0.2745608327911516
190,0.05837460420556954,0.2745608327911516
191,0.05853698140781034,0.27521145087833443
192,0.05861817000893075,0.27651268705270005
193,0.05869935861005115,0.27651268705270005
194,0.058861735812291954,0.2771633051398829
195,0.058942924413412354,0.2784645413142485
196,0.05902411301453276,0.2784645413142485
197,0.05902411301453276,0.27911515940143133
198,0.05934886741901437,0.27911515940143133
199,0.05943005602013477,0.27911515940143133
200,0.059592433222375576,0.27911515940143133
201,0.05967362182349598,0.27911515940143133
202,0.06064788503694081,0.2836694860117111
203,0.06292116586831209,0.28887443070917374
204,0.06292116586831209,0.28952504879635654
205,0.06300235446943249,0.28952504879635654
206,0.06300235446943249,0.29017566688353935
207,0.06308354307055289,0.29017566688353935
208,0.0633271088739141,0.29082628497072216
209,0.06348948607615491,0.29082628497072216
210,0.06348948607615491,0.29212752114508783
211,0.06357067467727531,0.29212752114508783
212,0.06373305187951611,0.29212752114508783
213,0.06381424048063652,0.29212752114508783
214,0.06381424048063652,0.29277813923227064
215,0.06397661768287732,0.29277813923227064
216,0.06405780628399772,0.29277813923227064
217,0.06413899488511814,0.2934287573194535
218,0.06454493789072015,0.2934287573194535
219,0.06454493789072015,0.2940793754066363
220,0.06470731509296095,0.2940793754066363
221,0.06486969229520176,0.2940793754066363
222,0.06486969229520176,0.29538061158100193
223,0.06495088089632216,0.29538061158100193
224,0.06519444669968337,0.29538061158100193
225,0.06560038970528538,0.29538061158100193
226,0.06568157830640578,0.2960312296681848
227,0.06681821872209141,0.3018867924528302
228,0.06763010473329545,0.30448926480156147
229,0.06779248193553625,0.30448926480156147
230,0.06827961354225867,0.30448926480156147
231,0.06836080214337907,0.30448926480156147
232,0.06868555654786068,0.30448926480156147
233,0.0689291223512219,0.30448926480156147
234,0.0692538767557035,0.30448926480156147
235,0.0694162539579443,0.30448926480156147
236,0.0695786311601851,0.30513988288874433
237,0.07006576276690753,0.30644111906310995
238,0.07006576276690753,0.30709173715029275
239,0.07039051717138914,0.3083929733246584
240,0.07047170577250954,0.3083929733246584
241,0.07047170577250954,0.30904359141184123
242,0.07063408297475035,0.30904359141184123
243,0.07120240318259316,0.30904359141184123
244,0.07144596898595437,0.30904359141184123
245,0.07160834618819517,0.3096942094990241
246,0.0722578549971584,0.3109954456733897
247,0.07274498660388082,0.3122966818477554
248,0.07323211821060323,0.3122966818477554
249,0.07355687261508484,0.3129472999349382
250,0.07380043841844605,0.3129472999349382
251,0.07380043841844605,0.313597918022121
252,0.07396281562068685,0.313597918022121
253,0.07436875862628888,0.313597918022121
254,0.07444994722740927,0.3142485361093038
255,0.07469351303077049,0.31750162654521796
256,0.07485589023301129,0.31750162654521796
257,0.0752618332386133,0.31815224463240077
258,0.0753430218397337,0.31815224463240077
259,0.07599253064869692,0.31945348080676644
260,0.07623609645205813,0.32010409889394925
261,0.07664203945766014,0.32075471698113206
262,0.07712917106438257,0.324658425504229
263,0.07737273686774376,0.3259596616785947
264,0.07745392546886418,0.3259596616785947
265,0.0782658114800682,0.3279115159401431
266,0.07867175448567021,0.3279115159401431
267,0.07875294308679061,0.3292127521145088
268,0.07948364049687424,0.3324658425504229
269,0.07964601769911504,0.3324658425504229
270,0.0811886011204027,0.33962264150943394
271,0.08159454412600471,0.3409238776837996
272,0.08224405293496793,0.3415744957709824
273,0.08232524153608833,0.3415744957709824
274,0.08313712754729236,0.34222511385816523
275,0.08321831614841277,0.34222511385816523
276,0.08329950474953317,0.3428757319453481
277,0.08346188195177397,0.3435263500325309
278,0.0844361451652188,0.3441769681197137
279,0.0844361451652188,0.3448275862068966
280,0.08459852236745961,0.3448275862068966
281,0.08532921977754324,0.3461288223812622
282,0.08532921977754324,0.346779440468445
283,0.08541040837866364,0.34743005855562786
284,0.08719655760331249,0.34938191281717634
285,0.0876025006089145,0.34938191281717634
286,0.08849557522123894,0.34938191281717634
287,0.08865795242347975,0.34938191281717634
288,0.08865795242347975,0.35003253090435915
289,0.08882032962572055,0.35003253090435915
290,0.08882032962572055,0.35068314899154196
291,0.08898270682796136,0.35068314899154196
292,0.08922627263132256,0.35068314899154196
293,0.08922627263132256,0.35133376707872477
294,0.08938864983356337,0.35198438516590763
295,0.08946983843468377,0.35198438516590763
296,0.08955102703580417,0.35263500325309044
297,0.08963221563692457,0.35263500325309044
298,0.08963221563692457,0.35328562134027325
299,0.0900381586425266,0.35328562134027325
300,0.0902005358447674,0.35328562134027325
301,0.09028172444588779,0.35328562134027325
302,0.09028172444588779,0.35393623942745606
303,0.0903629130470082,0.35393623942745606
304,0.09076885605261022,0.3545868575146389
305,0.09076885605261022,0.35523747560182173
306,0.09085004465373062,0.35523747560182173
307,0.09109361045709183,0.3565387117761874
308,0.09125598765933263,0.3565387117761874
309,0.09166193066493464,0.3565387117761874
310,0.09174311926605505,0.3571893298633702
311,0.09174311926605505,0.357839947950553
312,0.09182430786717545,0.357839947950553
313,0.09198668506941625,0.3584905660377358
314,0.09214906227165706,0.3584905660377358
315,0.09239262807501827,0.3584905660377358
316,0.09255500527725907,0.3584905660377358
317,0.09263619387837947,0.3597918022121015
318,0.09271738247949987,0.3597918022121015
319,0.09304213688398148,0.3597918022121015
320,0.0932045140862223,0.3597918022121015
321,0.0935292684907039,0.3597918022121015
322,0.0936916456929447,0.3597918022121015
323,0.09377283429406512,0.3597918022121015
324,0.09425996590078753,0.3597918022121015
325,0.09434115450190793,0.3604424202992843
326,0.09458472030526914,0.3604424202992843
327,0.09482828610863035,0.3604424202992843
328,0.09499066331087115,0.3604424202992843
329,0.09515304051311196,0.3604424202992843
330,0.09547779491759358,0.3604424202992843
331,0.09564017211983437,0.36109303838646717
332,0.09596492652431599,0.36109303838646717
333,0.09604611512543638,0.36109303838646717
334,0.0962084923276772,0.36109303838646717
335,0.096370869529918,0.36109303838646717
336,0.10725014208005196,0.41314248536109305
337,0.108467971096858,0.4183474300585556
338,0.11252740115287814,0.43070917371502926
339,0.11325809856296176,0.43070917371502926
340,0.11398879597304538,0.4372153545868575
341,0.1142323617764066,0.4372153545868575
342,0.1234066737030121,0.4567338972023422
343,0.1235690509052529,0.4567338972023422
344,0.12381261670861411,0.4567338972023422
345,0.12389380530973451,0.4567338972023422
346,0.12600470893886498,0.4638906961613533
347,0.13201266542177478,0.4716981132075472
348,0.13339287164082164,0.4716981132075472
349,0.13371762604530324,0.4716981132075472
350,0.13379881464642365,0.4716981132075472
351,0.13469188925874806,0.4749512036434613
352,0.13493545506210927,0.47560182173064414
353,0.1350978322643501,0.47560182173064414
354,0.1355037752699521,0.47560182173064414
355,0.1355037752699521,0.47625243981782694
356,0.13615328407891533,0.47625243981782694
357,0.13631566128115613,0.47625243981782694
358,0.13647803848339693,0.47625243981782694
359,0.13655922708451734,0.47625243981782694
360,0.13688398148899894,0.47625243981782694
361,0.13696517009011935,0.47625243981782694
362,0.13696517009011935,0.47690305790500975
363,0.13728992449460095,0.47755367599219256
364,0.13793943330356417,0.4782042940793754
365,0.1380206219046846,0.4782042940793754
366,0.1386701307136478,0.47885491216655823
367,0.1389948851181294,0.47885491216655823
368,0.13931963952261103,0.47885491216655823
369,0.13931963952261103,0.47950553025374104
370,0.13964439392709263,0.47950553025374104
371,0.14021271413493547,0.4801561483409239
372,0.14094341154501908,0.4814573845152895
373,0.1411869773483803,0.4814573845152895
374,0.1415929203539823,0.4814573845152895
375,0.1415929203539823,0.48210800260247233
376,0.1419988633595843,0.48210800260247233
377,0.1419988633595843,0.4827586206896552
378,0.14289193797190874,0.4827586206896552
379,0.14289193797190874,0.483409238776838
380,0.14297312657302916,0.483409238776838
381,0.14329788097751076,0.483409238776838
382,0.14346025817975155,0.4840598568640208
383,0.14354144678087197,0.4840598568640208
384,0.14386620118535356,0.4840598568640208
385,0.14386620118535356,0.4847104749512036
386,0.14394738978647398,0.4847104749512036
387,0.14410976698871478,0.4847104749512036
388,0.1444345213931964,0.4847104749512036
389,0.1445157099943168,0.4853610930383865
390,0.144759275797678,0.4860117111255693
391,0.144759275797678,0.48731294729993496
392,0.1448404643987984,0.48731294729993496
393,0.1448404643987984,0.48796356538711777
394,0.1449216529999188,0.48796356538711777
395,0.1449216529999188,0.4886141834743006
396,0.1450028416010392,0.4892648015614834
397,0.14516521880328,0.4892648015614834
398,0.14540878460664122,0.48991541964866625
399,0.14565235041000243,0.48991541964866625
400,0.14573353901112285,0.49056603773584906
401,0.14581472761224323,0.49056603773584906
402,0.14581472761224323,0.49121665582303187
403,0.14589591621336365,0.49121665582303187
404,0.14605829341560445,0.49121665582303187
405,0.14613948201672486,0.49121665582303187
406,0.14638304782008607,0.49251789199739754
407,0.14678899082568808,0.494469746258946
408,0.14687017942680847,0.494469746258946
409,0.14695136802792888,0.4951203643461288
410,0.14711374523016968,0.4951203643461288
411,0.1473573110335309,0.49577098243331164
412,0.1476008768368921,0.49577098243331164
413,0.1477632540391329,0.49577098243331164
414,0.14784444264025332,0.49577098243331164
415,0.14800681984249411,0.49577098243331164
416,0.14800681984249411,0.49642160052049444
417,0.14808800844361453,0.49642160052049444
418,0.14841276284809612,0.49642160052049444
419,0.14873751725257775,0.49642160052049444
420,0.14906227165705935,0.49642160052049444
421,0.14930583746042056,0.4970722186076773
422,0.14954940326378177,0.4970722186076773
423,0.14954940326378177,0.4977228366948601
424,0.14963059186490216,0.4977228366948601
425,0.14987415766826337,0.4977228366948601
426,0.14995534626938378,0.4977228366948601
427,0.15028010067386538,0.4977228366948601
428,0.1503612892749858,0.4977228366948601
429,0.1504424778761062,0.4983734547820429
430,0.1507672322805878,0.4990240728692258
431,0.15141674108955103,0.4990240728692258
432,0.15174149549403262,0.4996746909564086
433,0.15190387269627345,0.4996746909564086
434,0.15222862710075505,0.4996746909564086
435,0.15255338150523667,0.4996746909564086
436,0.15271575870747747,0.4996746909564086
437,0.1535276447186815,0.4996746909564086
438,0.1536900219209223,0.4996746909564086
439,0.1537712105220427,0.4996746909564086
440,0.15401477632540392,0.5003253090435914
441,0.15417715352764472,0.5003253090435914
442,0.15433953072988552,0.5003253090435914
443,0.15458309653324673,0.5009759271307742
444,0.15474547373548753,0.5009759271307742
445,0.15490785093772835,0.5009759271307742
446,0.15523260534220995,0.5009759271307742
447,0.15547617114557116,0.5009759271307742
448,0.1559633027522936,0.5009759271307742
449,0.1559633027522936,0.501626545217957
450,0.15604449135341397,0.501626545217957
451,0.1562068685556548,0.501626545217957
452,0.15628805715677518,0.501626545217957
453,0.15628805715677518,0.5022771633051398
454,0.1567751887634976,0.5022771633051398
455,0.1569375659657384,0.5022771633051398
456,0.1569375659657384,0.5029277813923227
457,0.1570999431679792,0.5035783994795056
458,0.15718113176909962,0.5035783994795056
459,0.1595356012015913,0.5152895250487963
460,0.1596979784038321,0.5152895250487963
461,0.16002273280831372,0.5152895250487963
462,0.16018511001055452,0.5152895250487963
463,0.16042867581391573,0.5152895250487963
464,0.16075343021839733,0.5152895250487963
465,0.16091580742063813,0.5152895250487963
466,0.16140293902736055,0.5159401431359791
467,0.16156531622960135,0.5159401431359791
468,0.16262076804416659,0.5172413793103449
469,0.1628643338475278,0.5172413793103449
470,0.16302671104976862,0.5172413793103449
471,0.16302671104976862,0.5178919973975277
472,0.1632702768531298,0.5178919973975277
473,0.16343265405537064,0.5185426154847105
474,0.16375740845985223,0.5185426154847105
475,0.16391978566209303,0.5185426154847105
476,0.16400097426321344,0.5185426154847105
477,0.16424454006657466,0.5185426154847105
478,0.16432572866769504,0.5185426154847105
479,0.16440691726881546,0.5191932335718933
480,0.16448810586993587,0.5191932335718933
481,0.16448810586993587,0.5198438516590761
482,0.16456929447105625,0.5198438516590761
483,0.16456929447105625,0.5204944697462589
484,0.16489404887553788,0.5204944697462589
485,0.16505642607777868,0.5204944697462589
486,0.1651376146788991,0.5204944697462589
487,0.1653811804822603,0.5204944697462589
488,0.1655435576845011,0.5204944697462589
489,0.16578712348786231,0.5204944697462589
490,0.16578712348786231,0.5217957059206246
491,0.1659495006901031,0.5217957059206246
492,0.1661118778923439,0.5217957059206246
493,0.16619306649346433,0.5224463240078074
494,0.16635544369570512,0.5224463240078074
495,0.16643663229682554,0.5224463240078074
496,0.16659900949906634,0.5230969420949902
497,0.16668019810018672,0.5230969420949902
498,0.16684257530242755,0.5230969420949902
499,0.16700495250466835,0.5230969420949902
500,0.1688722903304376,0.5243981782693559
501,0.16895347893155802,0.5243981782693559
502,0.16911585613379881,0.5243981782693559
503,0.16919704473491923,0.5243981782693559
504,0.16952179913940083,0.5243981782693559
505,0.16984655354388245,0.5256994144437215
506,0.16984655354388245,0.5263500325309044
507,0.16992774214500284,0.5263500325309044
508,0.17017130794836405,0.5263500325309044
509,0.17049606235284567,0.5263500325309044
510,0.17065843955508647,0.5263500325309044
511,0.17082081675732727,0.5263500325309044
512,0.17114557116180887,0.5263500325309044
513,0.17138913696517008,0.5263500325309044
514,0.1717138913696517,0.5263500325309044
515,0.1718762685718925,0.5263500325309044
516,0.1720386457741333,0.5263500325309044
517,0.17211983437525372,0.5263500325309044
518,0.1724445887797353,0.5263500325309044
519,0.17260696598197614,0.5263500325309044
520,0.17325647479093936,0.5263500325309044
521,0.17626045303239427,0.5309043591411842
522,0.17650401883575545,0.5309043591411842
523,0.17682877324023707,0.5309043591411842
524,0.17682877324023707,0.531554977228367
525,0.17690996184135746,0.531554977228367
526,0.17699115044247787,0.5322055953155498
527,0.1770723390435983,0.5322055953155498
528,0.1773159048469595,0.5328562134027326
529,0.17739709344807988,0.5328562134027326
530,0.17739709344807988,0.5335068314899154
531,0.1776406592514411,0.5335068314899154
532,0.1778842250548023,0.5335068314899154
533,0.1780466022570431,0.5335068314899154
534,0.17829016806040432,0.5335068314899154
535,0.17845254526264512,0.5335068314899154
536,0.17853373386376553,0.5335068314899154
537,0.17885848826824713,0.5341574495770982
538,0.17893967686936754,0.5341574495770982
539,0.18056344889177559,0.5361093038386467
540,0.18113176909961842,0.5361093038386467
541,0.18259316391978567,0.5367599219258296
542,0.18267435252090605,0.5367599219258296
543,0.18267435252090605,0.5374105400130124
544,0.18275554112202647,0.5374105400130124
545,0.18275554112202647,0.5380611581001952
546,0.18283672972314688,0.5380611581001952
547,0.18283672972314688,0.538711776187378
548,0.18299910692538768,0.538711776187378
549,0.18316148412762848,0.538711776187378
550,0.1832426727287489,0.538711776187378
551,0.1832426727287489,0.5393623942745608
552,0.18332386132986928,0.5393623942745608
553,0.18332386132986928,0.5406636304489265
554,0.1834050499309897,0.5406636304489265
555,0.1837298043354713,0.5406636304489265
556,0.18429812454331412,0.5406636304489265
557,0.18543476495899974,0.5406636304489265
558,0.18551595356012016,0.5406636304489265
559,0.18592189656572217,0.5406636304489265
560,0.18600308516684258,0.5406636304489265
561,0.1867337825769262,0.5419648666232921
562,0.1868149711780466,0.5419648666232921
563,0.18689615977916701,0.5426154847104749
564,0.18713972558252823,0.5426154847104749
565,0.18730210278476903,0.5426154847104749
566,0.18762685718925062,0.5426154847104749
567,0.18787042299261184,0.5426154847104749
568,0.18795161159373225,0.5426154847104749
569,0.18851993180157506,0.5426154847104749
570,0.18884468620605668,0.5426154847104749
571,0.18892587480717707,0.5426154847104749
572,0.18892587480717707,0.5432661027976577
573,0.18908825200941787,0.5439167208848406
574,0.18949419501501988,0.5439167208848406
575,0.1896565722172607,0.5439167208848406
576,0.18990013802062192,0.5439167208848406
577,0.19006251522286272,0.5439167208848406
578,0.1901437038239831,0.5439167208848406
579,0.1903872696273443,0.5439167208848406
580,0.19136153284078916,0.5439167208848406
581,0.19201104164975238,0.5439167208848406
582,0.19217341885199318,0.5439167208848406
583,0.1929853048631972,0.5439167208848406
584,0.19306649346431762,0.5439167208848406
585,0.19331005926767883,0.5445673389720235
586,0.19339124786879922,0.5445673389720235
587,0.19355362507104001,0.5445673389720235
588,0.19379719087440123,0.5445673389720235
589,0.19387837947552164,0.5445673389720235
590,0.19404075667776244,0.5445673389720235
591,0.19436551108224406,0.5445673389720235
592,0.19452788828448486,0.5445673389720235
593,0.19485264268896646,0.5452179570592063
594,0.19509620849232767,0.5452179570592063
595,0.19525858569456847,0.5452179570592063
596,0.19550215149792968,0.5452179570592063
597,0.1957457173012909,0.5452179570592063
598,0.1959080945035317,0.5452179570592063
599,0.1959892831046521,0.5452179570592063
600,0.20443289762117398,0.5673389720234222
601,0.2073556872615085,0.5764476252439817
602,0.2075180644637493,0.5764476252439817
603,0.2112527401152878,0.5816525699414443
604,0.21474384996346513,0.5888093689004554
605,0.21920922302508727,0.5966167859466494
606,0.2226191442721442,0.6005204944697463
607,0.22781521474384997,0.6089785296031229
608,0.23211821060323132,0.6115810019518543
609,0.23390435982788016,0.6141834743005855
610,0.23755784687829828,0.6154847104749512
611,0.24031825931639197,0.6226415094339622
612,0.24486482097913453,0.6252439817826936
613,0.24811236502395065,0.6284970722186076
614,0.2518470406754892,0.6297983083929733
615,0.2533084354956564,0.6317501626545218
616,0.25696192254607453,0.6330513988288874
617,0.25720548834943574,0.6330513988288874
618,0.25736786555167657,0.6330513988288874
619,0.2576114313550378,0.6330513988288874
620,0.2579361857595194,0.6330513988288874
621,0.25801737436063976,0.6330513988288874
622,0.25809856296176015,0.6337020169160703
623,0.2591540147763254,0.6350032530904359
624,0.2593163919785662,0.6350032530904359
625,0.25996590078752946,0.6350032530904359
626,0.26012827798977023,0.6350032530904359
627,0.26053422099537227,0.6356538711776187
628,0.26069659819761304,0.6356538711776187
629,0.2610213526020947,0.6356538711776187
630,0.26118372980433546,0.6356538711776187
631,0.2614272956076967,0.6356538711776187
632,0.26150848420881706,0.6356538711776187
